Ciudad;Fecha;Temperatura;Latitud;Longitud
Roma;2021-5-1;21;41.9028;12.4964
Roma;2021-5-2;13;41.9028;12.4964
Roma;2021-5-3;21;41.9028;12.4964
Roma;2021-5-4;20;41.9028;12.4964
Roma;2021-5-5;19;41.9028;12.4964
Roma;2021-5-6;18;41.9028;12.4964
Roma;2021-5-7;15;41.9028;12.4964
Roma;2021-5-8;20;41.9028;12.4964
Roma;2021-5-9;12;41.9028;12.4964
Roma;2021-5-10;15;41.9028;12.4964
Roma;2021-5-11;17;41.9028;12.4964
Roma;2021-5-12;14;41.9028;12.4964
Roma;2021-5-13;18;41.9028;12.4964
Roma;2021-5-14;12;41.9028;12.4964
Roma;2021-5-15;18;41.9028;12.4964
Roma;2021-5-16;18;41.9028;12.4964
Roma;2021-5-17;17;41.9028;12.4964
Roma;2021-5-18;17;41.9028;12.4964
Roma;2021-5-19;13;41.9028;12.4964
Roma;2021-5-20;13;41.9028;12.4964
Roma;2021-5-21;17;41.9028;12.4964
Roma;2021-5-22;20;41.9028;12.4964
Roma;2021-5-23;14;41.9028;12.4964
Roma;2021-5-24;22;41.9028;12.4964
Roma;2021-5-25;17;41.9028;12.4964
Roma;2021-5-26;16;41.9028;12.4964
Roma;2021-5-27;19;41.9028;12.4964
Roma;2021-5-28;21;41.9028;12.4964
Roma;2021-5-29;16;41.9028;12.4964
Roma;2021-5-30;15;41.9028;12.4964
Roma;2021-5-31;13;41.9028;12.4964
Roma;2021-6-1;24;41.9028;12.4964
Roma;2021-6-2;19;41.9028;12.4964
Roma;2021-6-3;24;41.9028;12.4964
Roma;2021-6-4;26;41.9028;12.4964
Roma;2021-6-5;23;41.9028;12.4964
Roma;2021-6-6;24;41.9028;12.4964
Roma;2021-6-7;23;41.9028;12.4964
Roma;2021-6-8;18;41.9028;12.4964
Roma;2021-6-9;17;41.9028;12.4964
Roma;2021-6-10;16;41.9028;12.4964
Roma;2021-6-11;16;41.9028;12.4964
Roma;2021-6-12;26;41.9028;12.4964
Roma;2021-6-13;18;41.9028;12.4964
Roma;2021-6-14;24;41.9028;12.4964
Roma;2021-6-15;24;41.9028;12.4964
Roma;2021-6-16;21;41.9028;12.4964
Roma;2021-6-17;16;41.9028;12.4964
Roma;2021-6-18;20;41.9028;12.4964
Roma;2021-6-19;24;41.9028;12.4964
Roma;2021-6-20;22;41.9028;12.4964
Roma;2021-6-21;23;41.9028;12.4964
Roma;2021-6-22;22;41.9028;12.4964
Roma;2021-6-23;19;41.9028;12.4964
Roma;2021-6-24;22;41.9028;12.4964
Roma;2021-6-25;22;41.9028;12.4964
Roma;2021-6-26;17;41.9028;12.4964
Roma;2021-6-27;18;41.9028;12.4964
Roma;2021-6-28;26;41.9028;12.4964
Roma;2021-6-29;16;41.9028;12.4964
Roma;2021-6-30;19;41.9028;12.4964
Roma;2021-7-1;21;41.9028;12.4964
Roma;2021-7-2;20;41.9028;12.4964
Roma;2021-7-3;20;41.9028;12.4964
Roma;2021-7-4;20;41.9028;12.4964
Roma;2021-7-5;20;41.9028;12.4964
Roma;2021-7-6;18;41.9028;12.4964
Roma;2021-7-7;26;41.9028;12.4964
Roma;2021-7-8;23;41.9028;12.4964
Roma;2021-7-9;20;41.9028;12.4964
Roma;2021-7-10;26;41.9028;12.4964
Roma;2021-7-11;24;41.9028;12.4964
Roma;2021-7-12;23;41.9028;12.4964
Roma;2021-7-13;20;41.9028;12.4964
Roma;2021-7-14;22;41.9028;12.4964
Roma;2021-7-15;19;41.9028;12.4964
Roma;2021-7-16;27;41.9028;12.4964
Roma;2021-7-17;29;41.9028;12.4964
Roma;2021-7-18;21;41.9028;12.4964
Roma;2021-7-19;28;41.9028;12.4964
Roma;2021-7-20;22;41.9028;12.4964
Roma;2021-7-21;25;41.9028;12.4964
Roma;2021-7-22;28;41.9028;12.4964
Roma;2021-7-23;25;41.9028;12.4964
Roma;2021-7-24;27;41.9028;12.4964
Roma;2021-7-25;28;41.9028;12.4964
Roma;2021-7-26;26;41.9028;12.4964
Roma;2021-7-27;25;41.9028;12.4964
Roma;2021-7-28;29;41.9028;12.4964
Roma;2021-7-29;25;41.9028;12.4964
Roma;2021-7-30;29;41.9028;12.4964
Roma;2021-7-31;25;41.9028;12.4964
Roma;2021-8-1;28;41.9028;12.4964
Roma;2021-8-2;24;41.9028;12.4964
Roma;2021-8-3;24;41.9028;12.4964
Roma;2021-8-4;19;41.9028;12.4964
Roma;2021-8-5;22;41.9028;12.4964
Roma;2021-8-6;21;41.9028;12.4964
Roma;2021-8-7;23;41.9028;12.4964
Roma;2021-8-8;24;41.9028;12.4964
Roma;2021-8-9;27;41.9028;12.4964
Roma;2021-8-10;18;41.9028;12.4964
Roma;2021-8-11;24;41.9028;12.4964
Roma;2021-8-12;18;41.9028;12.4964
Roma;2021-8-13;19;41.9028;12.4964
Roma;2021-8-14;18;41.9028;12.4964
Roma;2021-8-15;24;41.9028;12.4964
Roma;2021-8-16;28;41.9028;12.4964
Roma;2021-8-17;18;41.9028;12.4964
Roma;2021-8-18;24;41.9028;12.4964
Roma;2021-8-19;18;41.9028;12.4964
Roma;2021-8-20;20;41.9028;12.4964
Roma;2021-8-21;23;41.9028;12.4964
Roma;2021-8-22;26;41.9028;12.4964
Roma;2021-8-23;27;41.9028;12.4964
Roma;2021-8-24;25;41.9028;12.4964
Roma;2021-8-25;27;41.9028;12.4964
Roma;2021-8-26;24;41.9028;12.4964
Roma;2021-8-27;28;41.9028;12.4964
Roma;2021-8-28;18;41.9028;12.4964
Roma;2021-8-29;26;41.9028;12.4964
Roma;2021-8-30;28;41.9028;12.4964
Roma;2021-8-31;18;41.9028;12.4964
Roma;2021-9-1;21;41.9028;12.4964
Roma;2021-9-2;19;41.9028;12.4964
Roma;2021-9-3;21;41.9028;12.4964
Roma;2021-9-4;24;41.9028;12.4964
Roma;2021-9-5;17;41.9028;12.4964
Roma;2021-9-6;21;41.9028;12.4964
Roma;2021-9-7;25;41.9028;12.4964
Roma;2021-9-8;21;41.9028;12.4964
Roma;2021-9-9;19;41.9028;12.4964
Roma;2021-9-10;22;41.9028;12.4964
Roma;2021-9-11;21;41.9028;12.4964
Roma;2021-9-12;21;41.9028;12.4964
Roma;2021-9-13;20;41.9028;12.4964
Roma;2021-9-14;23;41.9028;12.4964
Roma;2021-9-15;25;41.9028;12.4964
Roma;2021-9-16;25;41.9028;12.4964
Roma;2021-9-17;19;41.9028;12.4964
Roma;2021-9-18;21;41.9028;12.4964
Roma;2021-9-19;21;41.9028;12.4964
Roma;2021-9-20;21;41.9028;12.4964
Roma;2021-9-21;22;41.9028;12.4964
Roma;2021-9-22;25;41.9028;12.4964
Roma;2021-9-23;17;41.9028;12.4964
Roma;2021-9-24;25;41.9028;12.4964
Roma;2021-9-25;16;41.9028;12.4964
Roma;2021-9-26;24;41.9028;12.4964
Roma;2021-9-27;24;41.9028;12.4964
Roma;2021-9-28;19;41.9028;12.4964
Roma;2021-9-29;17;41.9028;12.4964
Roma;2021-9-30;25;41.9028;12.4964
Roma;2021-10-1;19;41.9028;12.4964
Roma;2021-10-2;11;41.9028;12.4964
Roma;2021-10-3;15;41.9028;12.4964
Roma;2021-10-4;16;41.9028;12.4964
Roma;2021-10-5;11;41.9028;12.4964
Roma;2021-10-6;18;41.9028;12.4964
Roma;2021-10-7;11;41.9028;12.4964
Roma;2021-10-8;12;41.9028;12.4964
Roma;2021-10-9;16;41.9028;12.4964
Roma;2021-10-10;16;41.9028;12.4964
Roma;2021-10-11;15;41.9028;12.4964
Roma;2021-10-12;15;41.9028;12.4964
Roma;2021-10-13;16;41.9028;12.4964
Roma;2021-10-14;17;41.9028;12.4964
Roma;2021-10-15;11;41.9028;12.4964
Roma;2021-10-16;13;41.9028;12.4964
Roma;2021-10-17;15;41.9028;12.4964
Roma;2021-10-18;12;41.9028;12.4964
Roma;2021-10-19;16;41.9028;12.4964
Roma;2021-10-20;17;41.9028;12.4964
Roma;2021-10-21;17;41.9028;12.4964
Roma;2021-10-22;18;41.9028;12.4964
Roma;2021-10-23;11;41.9028;12.4964
Roma;2021-10-24;20;41.9028;12.4964
Roma;2021-10-25;12;41.9028;12.4964
Roma;2021-10-26;18;41.9028;12.4964
Roma;2021-10-27;16;41.9028;12.4964
Roma;2021-10-28;11;41.9028;12.4964
Roma;2021-10-29;18;41.9028;12.4964
Roma;2021-10-30;18;41.9028;12.4964
Roma;2021-10-31;20;41.9028;12.4964
Roma;2021-11-1;13;41.9028;12.4964
Roma;2021-11-2;14;41.9028;12.4964
Roma;2021-11-3;13;41.9028;12.4964
Roma;2021-11-4;10;41.9028;12.4964
Roma;2021-11-5;9;41.9028;12.4964
Roma;2021-11-6;8;41.9028;12.4964
Roma;2021-11-7;14;41.9028;12.4964
Roma;2021-11-8;10;41.9028;12.4964
Roma;2021-11-9;10;41.9028;12.4964
Roma;2021-11-10;15;41.9028;12.4964
Roma;2021-11-11;11;41.9028;12.4964
Roma;2021-11-12;15;41.9028;12.4964
Roma;2021-11-13;12;41.9028;12.4964
Roma;2021-11-14;14;41.9028;12.4964
Roma;2021-11-15;14;41.9028;12.4964
Roma;2021-11-16;13;41.9028;12.4964
Roma;2021-11-17;7;41.9028;12.4964
Roma;2021-11-18;14;41.9028;12.4964
Roma;2021-11-19;13;41.9028;12.4964
Roma;2021-11-20;8;41.9028;12.4964
Roma;2021-11-21;8;41.9028;12.4964
Roma;2021-11-22;10;41.9028;12.4964
Roma;2021-11-23;13;41.9028;12.4964
Roma;2021-11-24;8;41.9028;12.4964
Roma;2021-11-25;15;41.9028;12.4964
Roma;2021-11-26;13;41.9028;12.4964
Roma;2021-11-27;11;41.9028;12.4964
Roma;2021-11-28;15;41.9028;12.4964
Roma;2021-11-29;9;41.9028;12.4964
Roma;2021-11-30;15;41.9028;12.4964
Roma;2021-12-1;5;41.9028;12.4964
Roma;2021-12-2;11;41.9028;12.4964
Roma;2021-12-3;10;41.9028;12.4964
Roma;2021-12-4;7;41.9028;12.4964
Roma;2021-12-5;5;41.9028;12.4964
Roma;2021-12-6;5;41.9028;12.4964
Roma;2021-12-7;11;41.9028;12.4964
Roma;2021-12-8;12;41.9028;12.4964
Roma;2021-12-9;8;41.9028;12.4964
Roma;2021-12-10;9;41.9028;12.4964
Roma;2021-12-11;12;41.9028;12.4964
Roma;2021-12-12;8;41.9028;12.4964
Roma;2021-12-13;8;41.9028;12.4964
Roma;2021-12-14;10;41.9028;12.4964
Roma;2021-12-15;5;41.9028;12.4964
Roma;2021-12-16;6;41.9028;12.4964
Roma;2021-12-17;6;41.9028;12.4964
Roma;2021-12-18;5;41.9028;12.4964
Roma;2021-12-19;5;41.9028;12.4964
Roma;2021-12-20;11;41.9028;12.4964
Roma;2021-12-21;8;41.9028;12.4964
Roma;2021-12-22;5;41.9028;12.4964
Roma;2021-12-23;12;41.9028;12.4964
Roma;2021-12-24;6;41.9028;12.4964
Roma;2021-12-25;5;41.9028;12.4964
Roma;2021-12-26;12;41.9028;12.4964
Roma;2021-12-27;8;41.9028;12.4964
Roma;2021-12-28;10;41.9028;12.4964
Roma;2021-12-29;9;41.9028;12.4964
Roma;2021-12-30;10;41.9028;12.4964
Roma;2021-12-31;7;41.9028;12.4964
Roma;2022-1-1;4;41.9028;12.4964
Roma;2022-1-2;4;41.9028;12.4964
Roma;2022-1-3;11;41.9028;12.4964
Roma;2022-1-4;11;41.9028;12.4964
Roma;2022-1-5;10;41.9028;12.4964
Roma;2022-1-6;5;41.9028;12.4964
Roma;2022-1-7;10;41.9028;12.4964
Roma;2022-1-8;8;41.9028;12.4964
Roma;2022-1-9;9;41.9028;12.4964
Roma;2022-1-10;12;41.9028;12.4964
Roma;2022-1-11;9;41.9028;12.4964
Roma;2022-1-12;12;41.9028;12.4964
Roma;2022-1-13;9;41.9028;12.4964
Roma;2022-1-14;7;41.9028;12.4964
Roma;2022-1-15;7;41.9028;12.4964
Roma;2022-1-16;12;41.9028;12.4964
Roma;2022-1-17;5;41.9028;12.4964
Roma;2022-1-18;4;41.9028;12.4964
Roma;2022-1-19;7;41.9028;12.4964
Roma;2022-1-20;6;41.9028;12.4964
Roma;2022-1-21;8;41.9028;12.4964
Roma;2022-1-22;9;41.9028;12.4964
Roma;2022-1-23;8;41.9028;12.4964
Roma;2022-1-24;7;41.9028;12.4964
Roma;2022-1-25;4;41.9028;12.4964
Roma;2022-1-26;8;41.9028;12.4964
Roma;2022-1-27;7;41.9028;12.4964
Roma;2022-1-28;11;41.9028;12.4964
Roma;2022-1-29;10;41.9028;12.4964
Roma;2022-1-30;12;41.9028;12.4964
Roma;2022-1-31;4;41.9028;12.4964
Roma;2022-2-1;13;41.9028;12.4964
Roma;2022-2-2;8;41.9028;12.4964
Roma;2022-2-3;9;41.9028;12.4964
Roma;2022-2-4;11;41.9028;12.4964
Roma;2022-2-5;13;41.9028;12.4964
Roma;2022-2-6;11;41.9028;12.4964
Roma;2022-2-7;4;41.9028;12.4964
Roma;2022-2-8;12;41.9028;12.4964
Roma;2022-2-9;13;41.9028;12.4964
Roma;2022-2-10;8;41.9028;12.4964
Roma;2022-2-11;4;41.9028;12.4964
Roma;2022-2-12;8;41.9028;12.4964
Roma;2022-2-13;6;41.9028;12.4964
Roma;2022-2-14;13;41.9028;12.4964
Roma;2022-2-15;13;41.9028;12.4964
Roma;2022-2-16;7;41.9028;12.4964
Roma;2022-2-17;13;41.9028;12.4964
Roma;2022-2-18;10;41.9028;12.4964
Roma;2022-2-19;8;41.9028;12.4964
Roma;2022-2-20;8;41.9028;12.4964
Roma;2022-2-21;12;41.9028;12.4964
Roma;2022-2-22;4;41.9028;12.4964
Roma;2022-2-23;9;41.9028;12.4964
Roma;2022-2-24;13;41.9028;12.4964
Roma;2022-2-25;4;41.9028;12.4964
Roma;2022-2-26;8;41.9028;12.4964
Roma;2022-2-27;10;41.9028;12.4964
Roma;2022-2-28;9;41.9028;12.4964
Roma;2022-3-1;15;41.9028;12.4964
Roma;2022-3-2;15;41.9028;12.4964
Roma;2022-3-3;14;41.9028;12.4964
Roma;2022-3-4;11;41.9028;12.4964
Roma;2022-3-5;10;41.9028;12.4964
Roma;2022-3-6;6;41.9028;12.4964
Roma;2022-3-7;11;41.9028;12.4964
Roma;2022-3-8;7;41.9028;12.4964
Roma;2022-3-9;12;41.9028;12.4964
Roma;2022-3-10;9;41.9028;12.4964
Roma;2022-3-11;12;41.9028;12.4964
Roma;2022-3-12;8;41.9028;12.4964
Roma;2022-3-13;6;41.9028;12.4964
Roma;2022-3-14;8;41.9028;12.4964
Roma;2022-3-15;11;41.9028;12.4964
Roma;2022-3-16;11;41.9028;12.4964
Roma;2022-3-17;13;41.9028;12.4964
Roma;2022-3-18;12;41.9028;12.4964
Roma;2022-3-19;13;41.9028;12.4964
Roma;2022-3-20;9;41.9028;12.4964
Roma;2022-3-21;10;41.9028;12.4964
Roma;2022-3-22;11;41.9028;12.4964
Roma;2022-3-23;7;41.9028;12.4964
Roma;2022-3-24;14;41.9028;12.4964
Roma;2022-3-25;8;41.9028;12.4964
Roma;2022-3-26;15;41.9028;12.4964
Roma;2022-3-27;9;41.9028;12.4964
Roma;2022-3-28;9;41.9028;12.4964
Roma;2022-3-29;13;41.9028;12.4964
Roma;2022-3-30;15;41.9028;12.4964
Roma;2022-3-31;6;41.9028;12.4964
Roma;2022-4-1;14;41.9028;12.4964
Roma;2022-4-2;12;41.9028;12.4964
Roma;2022-4-3;11;41.9028;12.4964
Roma;2022-4-4;10;41.9028;12.4964
Roma;2022-4-5;13;41.9028;12.4964
Roma;2022-4-6;9;41.9028;12.4964
Roma;2022-4-7;13;41.9028;12.4964
Roma;2022-4-8;11;41.9028;12.4964
Roma;2022-4-9;11;41.9028;12.4964
Roma;2022-4-10;14;41.9028;12.4964
Roma;2022-4-11;17;41.9028;12.4964
Roma;2022-4-12;12;41.9028;12.4964
Roma;2022-4-13;17;41.9028;12.4964
Roma;2022-4-14;15;41.9028;12.4964
Roma;2022-4-15;12;41.9028;12.4964
Roma;2022-4-16;13;41.9028;12.4964
Roma;2022-4-17;15;41.9028;12.4964
Roma;2022-4-18;13;41.9028;12.4964
Roma;2022-4-19;18;41.9028;12.4964
Roma;2022-4-20;12;41.9028;12.4964
Roma;2022-4-21;14;41.9028;12.4964
Roma;2022-4-22;9;41.9028;12.4964
Roma;2022-4-23;17;41.9028;12.4964
Roma;2022-4-24;11;41.9028;12.4964
Roma;2022-4-25;14;41.9028;12.4964
Roma;2022-4-26;9;41.9028;12.4964
Roma;2022-4-27;10;41.9028;12.4964
Roma;2022-4-28;11;41.9028;12.4964
Roma;2022-4-29;17;41.9028;12.4964
Roma;2022-4-30;11;41.9028;12.4964
Roma;2022-5-1;13;41.9028;12.4964
Roma;2022-5-2;12;41.9028;12.4964
Roma;2022-5-3;15;41.9028;12.4964
Roma;2022-5-4;18;41.9028;12.4964
Roma;2022-5-5;21;41.9028;12.4964
Roma;2022-5-6;14;41.9028;12.4964
Roma;2022-5-7;19;41.9028;12.4964
Roma;2022-5-8;14;41.9028;12.4964
Roma;2022-5-9;13;41.9028;12.4964
Roma;2022-5-10;17;41.9028;12.4964
Roma;2022-5-11;14;41.9028;12.4964
Roma;2022-5-12;22;41.9028;12.4964
Roma;2022-5-13;17;41.9028;12.4964
Roma;2022-5-14;17;41.9028;12.4964
Roma;2022-5-15;16;41.9028;12.4964
Roma;2022-5-16;15;41.9028;12.4964
Roma;2022-5-17;19;41.9028;12.4964
Roma;2022-5-18;14;41.9028;12.4964
Roma;2022-5-19;15;41.9028;12.4964
Roma;2022-5-20;22;41.9028;12.4964
Roma;2022-5-21;13;41.9028;12.4964
Roma;2022-5-22;20;41.9028;12.4964
Roma;2022-5-23;16;41.9028;12.4964
Roma;2022-5-24;15;41.9028;12.4964
Roma;2022-5-25;17;41.9028;12.4964
Roma;2022-5-26;18;41.9028;12.4964
Roma;2022-5-27;18;41.9028;12.4964
Roma;2022-5-28;16;41.9028;12.4964
Roma;2022-5-29;14;41.9028;12.4964
Roma;2022-5-30;13;41.9028;12.4964
Roma;2022-5-31;19;41.9028;12.4964
Roma;2022-6-1;22;41.9028;12.4964
Roma;2022-6-2;23;41.9028;12.4964
Roma;2022-6-3;16;41.9028;12.4964
Roma;2022-6-4;18;41.9028;12.4964
Roma;2022-6-5;22;41.9028;12.4964
Roma;2022-6-6;26;41.9028;12.4964
Roma;2022-6-7;20;41.9028;12.4964
Roma;2022-6-8;16;41.9028;12.4964
Roma;2022-6-9;22;41.9028;12.4964
Roma;2022-6-10;26;41.9028;12.4964
Roma;2022-6-11;22;41.9028;12.4964
Roma;2022-6-12;24;41.9028;12.4964
Roma;2022-6-13;26;41.9028;12.4964
Roma;2022-6-14;23;41.9028;12.4964
Roma;2022-6-15;16;41.9028;12.4964
Roma;2022-6-16;22;41.9028;12.4964
Roma;2022-6-17;23;41.9028;12.4964
Roma;2022-6-18;24;41.9028;12.4964
Roma;2022-6-19;20;41.9028;12.4964
Roma;2022-6-20;20;41.9028;12.4964
Roma;2022-6-21;17;41.9028;12.4964
Roma;2022-6-22;26;41.9028;12.4964
Roma;2022-6-23;18;41.9028;12.4964
Roma;2022-6-24;16;41.9028;12.4964
Roma;2022-6-25;17;41.9028;12.4964
Roma;2022-6-26;18;41.9028;12.4964
Roma;2022-6-27;22;41.9028;12.4964
Roma;2022-6-28;16;41.9028;12.4964
Roma;2022-6-29;17;41.9028;12.4964
Roma;2022-6-30;25;41.9028;12.4964
Roma;2022-7-1;23;41.9028;12.4964
Roma;2022-7-2;26;41.9028;12.4964
Roma;2022-7-3;25;41.9028;12.4964
Roma;2022-7-4;18;41.9028;12.4964
Roma;2022-7-5;25;41.9028;12.4964
Roma;2022-7-6;24;41.9028;12.4964
Roma;2022-7-7;28;41.9028;12.4964
Roma;2022-7-8;23;41.9028;12.4964
Roma;2022-7-9;21;41.9028;12.4964
Roma;2022-7-10;21;41.9028;12.4964
Roma;2022-7-11;26;41.9028;12.4964
Roma;2022-7-12;28;41.9028;12.4964
Roma;2022-7-13;18;41.9028;12.4964
Roma;2022-7-14;23;41.9028;12.4964
Roma;2022-7-15;23;41.9028;12.4964
Roma;2022-7-16;22;41.9028;12.4964
Roma;2022-7-17;19;41.9028;12.4964
Roma;2022-7-18;26;41.9028;12.4964
Roma;2022-7-19;25;41.9028;12.4964
Roma;2022-7-20;29;41.9028;12.4964
Roma;2022-7-21;21;41.9028;12.4964
Roma;2022-7-22;29;41.9028;12.4964
Roma;2022-7-23;21;41.9028;12.4964
Roma;2022-7-24;23;41.9028;12.4964
Roma;2022-7-25;18;41.9028;12.4964
Roma;2022-7-26;28;41.9028;12.4964
Roma;2022-7-27;22;41.9028;12.4964
Roma;2022-7-28;19;41.9028;12.4964
Roma;2022-7-29;19;41.9028;12.4964
Roma;2022-7-30;18;41.9028;12.4964
Roma;2022-7-31;18;41.9028;12.4964
Roma;2022-8-1;26;41.9028;12.4964
Roma;2022-8-2;23;41.9028;12.4964
Roma;2022-8-3;19;41.9028;12.4964
Roma;2022-8-4;18;41.9028;12.4964
Roma;2022-8-5;25;41.9028;12.4964
Roma;2022-8-6;18;41.9028;12.4964
Roma;2022-8-7;22;41.9028;12.4964
Roma;2022-8-8;27;41.9028;12.4964
Roma;2022-8-9;22;41.9028;12.4964
Roma;2022-8-10;18;41.9028;12.4964
Roma;2022-8-11;27;41.9028;12.4964
Roma;2022-8-12;28;41.9028;12.4964
Roma;2022-8-13;24;41.9028;12.4964
Roma;2022-8-14;26;41.9028;12.4964
Roma;2022-8-15;20;41.9028;12.4964
Roma;2022-8-16;28;41.9028;12.4964
Roma;2022-8-17;26;41.9028;12.4964
Roma;2022-8-18;21;41.9028;12.4964
Roma;2022-8-19;22;41.9028;12.4964
Roma;2022-8-20;28;41.9028;12.4964
Roma;2022-8-21;24;41.9028;12.4964
Roma;2022-8-22;27;41.9028;12.4964
Roma;2022-8-23;27;41.9028;12.4964
Roma;2022-8-24;24;41.9028;12.4964
Roma;2022-8-25;26;41.9028;12.4964
Roma;2022-8-26;21;41.9028;12.4964
Roma;2022-8-27;25;41.9028;12.4964
Roma;2022-8-28;27;41.9028;12.4964
Roma;2022-8-29;22;41.9028;12.4964
Roma;2022-8-30;25;41.9028;12.4964
Roma;2022-8-31;23;41.9028;12.4964
Roma;2022-9-1;19;41.9028;12.4964
Roma;2022-9-2;22;41.9028;12.4964
Roma;2022-9-3;22;41.9028;12.4964
Roma;2022-9-4;16;41.9028;12.4964
Roma;2022-9-5;19;41.9028;12.4964
Roma;2022-9-6;20;41.9028;12.4964
Roma;2022-9-7;24;41.9028;12.4964
Roma;2022-9-8;23;41.9028;12.4964
Roma;2022-9-9;24;41.9028;12.4964
Roma;2022-9-10;22;41.9028;12.4964
Roma;2022-9-11;18;41.9028;12.4964
Roma;2022-9-12;16;41.9028;12.4964
Roma;2022-9-13;18;41.9028;12.4964
Roma;2022-9-14;23;41.9028;12.4964
Roma;2022-9-15;24;41.9028;12.4964
Roma;2022-9-16;25;41.9028;12.4964
Roma;2022-9-17;25;41.9028;12.4964
Roma;2022-9-18;20;41.9028;12.4964
Roma;2022-9-19;22;41.9028;12.4964
Roma;2022-9-20;21;41.9028;12.4964
Roma;2022-9-21;25;41.9028;12.4964
Roma;2022-9-22;25;41.9028;12.4964
Roma;2022-9-23;21;41.9028;12.4964
Roma;2022-9-24;23;41.9028;12.4964
Roma;2022-9-25;19;41.9028;12.4964
Roma;2022-9-26;25;41.9028;12.4964
Roma;2022-9-27;16;41.9028;12.4964
Roma;2022-9-28;21;41.9028;12.4964
Roma;2022-9-29;17;41.9028;12.4964
Roma;2022-9-30;21;41.9028;12.4964
Roma;2022-10-1;12;41.9028;12.4964
Roma;2022-10-2;15;41.9028;12.4964
Roma;2022-10-3;12;41.9028;12.4964
Roma;2022-10-4;15;41.9028;12.4964
Roma;2022-10-5;13;41.9028;12.4964
Roma;2022-10-6;19;41.9028;12.4964
Roma;2022-10-7;11;41.9028;12.4964
Roma;2022-10-8;12;41.9028;12.4964
Roma;2022-10-9;13;41.9028;12.4964
Roma;2022-10-10;19;41.9028;12.4964
Roma;2022-10-11;16;41.9028;12.4964
Roma;2022-10-12;18;41.9028;12.4964
Roma;2022-10-13;19;41.9028;12.4964
Roma;2022-10-14;16;41.9028;12.4964
Roma;2022-10-15;20;41.9028;12.4964
Roma;2022-10-16;16;41.9028;12.4964
Roma;2022-10-17;20;41.9028;12.4964
Roma;2022-10-18;16;41.9028;12.4964
Roma;2022-10-19;19;41.9028;12.4964
Roma;2022-10-20;20;41.9028;12.4964
Roma;2022-10-21;13;41.9028;12.4964
Roma;2022-10-22;19;41.9028;12.4964
Roma;2022-10-23;18;41.9028;12.4964
Roma;2022-10-24;14;41.9028;12.4964
Roma;2022-10-25;11;41.9028;12.4964
Roma;2022-10-26;17;41.9028;12.4964
Roma;2022-10-27;15;41.9028;12.4964
Roma;2022-10-28;16;41.9028;12.4964
Roma;2022-10-29;15;41.9028;12.4964
Roma;2022-10-30;20;41.9028;12.4964
Roma;2022-10-31;20;41.9028;12.4964
Roma;2022-11-1;11;41.9028;12.4964
Roma;2022-11-2;13;41.9028;12.4964
Roma;2022-11-3;12;41.9028;12.4964
Roma;2022-11-4;14;41.9028;12.4964
Roma;2022-11-5;10;41.9028;12.4964
Roma;2022-11-6;11;41.9028;12.4964
Roma;2022-11-7;9;41.9028;12.4964
Roma;2022-11-8;7;41.9028;12.4964
Roma;2022-11-9;11;41.9028;12.4964
Roma;2022-11-10;15;41.9028;12.4964
Roma;2022-11-11;10;41.9028;12.4964
Roma;2022-11-12;7;41.9028;12.4964
Roma;2022-11-13;9;41.9028;12.4964
Roma;2022-11-14;9;41.9028;12.4964
Roma;2022-11-15;7;41.9028;12.4964
Roma;2022-11-16;9;41.9028;12.4964
Roma;2022-11-17;11;41.9028;12.4964
Roma;2022-11-18;7;41.9028;12.4964
Roma;2022-11-19;11;41.9028;12.4964
Roma;2022-11-20;8;41.9028;12.4964
Roma;2022-11-21;11;41.9028;12.4964
Roma;2022-11-22;13;41.9028;12.4964
Roma;2022-11-23;11;41.9028;12.4964
Roma;2022-11-24;15;41.9028;12.4964
Roma;2022-11-25;8;41.9028;12.4964
Roma;2022-11-26;8;41.9028;12.4964
Roma;2022-11-27;9;41.9028;12.4964
Roma;2022-11-28;12;41.9028;12.4964
Roma;2022-11-29;12;41.9028;12.4964
Roma;2022-11-30;13;41.9028;12.4964
Roma;2022-12-1;8;41.9028;12.4964
Roma;2022-12-2;11;41.9028;12.4964
Roma;2022-12-3;8;41.9028;12.4964
Roma;2022-12-4;6;41.9028;12.4964
Roma;2022-12-5;9;41.9028;12.4964
Roma;2022-12-6;11;41.9028;12.4964
Roma;2022-12-7;5;41.9028;12.4964
Roma;2022-12-8;5;41.9028;12.4964
Roma;2022-12-9;8;41.9028;12.4964
Roma;2022-12-10;5;41.9028;12.4964
Roma;2022-12-11;9;41.9028;12.4964
Roma;2022-12-12;6;41.9028;12.4964
Roma;2022-12-13;7;41.9028;12.4964
Roma;2022-12-14;11;41.9028;12.4964
Roma;2022-12-15;5;41.9028;12.4964
Roma;2022-12-16;12;41.9028;12.4964
Roma;2022-12-17;8;41.9028;12.4964
Roma;2022-12-18;6;41.9028;12.4964
Roma;2022-12-19;8;41.9028;12.4964
Roma;2022-12-20;6;41.9028;12.4964
Roma;2022-12-21;9;41.9028;12.4964
Roma;2022-12-22;8;41.9028;12.4964
Roma;2022-12-23;6;41.9028;12.4964
Roma;2022-12-24;11;41.9028;12.4964
Roma;2022-12-25;5;41.9028;12.4964
Roma;2022-12-26;7;41.9028;12.4964
Roma;2022-12-27;9;41.9028;12.4964
Roma;2022-12-28;5;41.9028;12.4964
